drugbank_id	smiles	DRUG_GROUPS	applicability_domain	bitter_prob	sweet_prob
DB00257	ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1	approved; vet_approved	True	0.7116666666666667	1.3879473136140367e-06
DB00258	[Ca++].CC([O-])=O.CC([O-])=O	approved; investigational	True	0.25841400520755586	0.09173503596672272
DB00259	NC1=CC=C(C=C1)S(N)(=O)=O	approved	True	0.3606064154755877	0.018815140224785632
DB00260	N[C@@H]1CONC1=O	approved	True	0.357126026414836	0.9114833076861152
DB00261	ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl	approved	True	0.5925937762507937	0.017046593791439323
DB00262	ClCCNC(=O)N(CCCl)N=O	approved; investigational	True	0.3720716639032841	0.10275636601703174
DB00263	CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C	approved; vet_approved	True	0.8866141546592473	0.06949241402516246
DB00264	COCCC1=CC=C(OCC(O)CNC(C)C)C=C1	approved; investigational	True	0.5205833544337596	0.045445539580201026
DB00265	CCN(C(=O)C=CC)C1=CC=CC=C1C	approved	True	0.48679918887902035	0.04097286892182766
DB00266	OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2	approved	True	0.785	8.564892552114925e-05
DB00267	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O	approved	True	0.77	0.0006533081342405558
DB00268	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1	approved; investigational	True	0.6624299932523616	0.013371833499727271
DB00269	COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1	investigational; withdrawn	True	0.7033918128654971	0.045632569325062135
DB00270	COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C	approved; investigational	True	0.7794444444444445	0.01683851138508264
DB00271	CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I	approved; vet_approved	True	0.5521733023345926	0.5165132039056678
DB00272	NCCC1=CC=NN1	approved	True	0.6498015873015872	0.3902362901465625
DB00273	[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2	approved	True	0.8314652014652015	0.2539094174127545
DB00274	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O	approved; investigational	True	0.76	0.0002736981933099932
DB00275	CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O	approved; investigational	True	0.8216666666666667	2.3062203322327626e-05
DB00276	COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1	approved; investigational	True	0.7283333333333334	0.0009163567427023697
DB00277	CN1C2=C(NC=N2)C(=O)N(C)C1=O	approved	True	0.9380952380952382	2.9793483261555008e-05
DB00278	C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2	approved; investigational	True	0.8416666666666667	0.025870046924022245
DB00279	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	approved; vet_approved	True	0.5008859569814029	0.4332011540346601
DB00280	CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C	approved	True	0.8466666666666667	0.003966607997960149
DB00281	CCN(CC)CC(=O)NC1=C(C)C=CC=C1C	approved; vet_approved	True	0.625324316850971	0.018545194513403217
DB00282	NCCC(O)(P(O)(O)=O)P(O)(O)=O	approved	True	0.44879807846995873	0.00015103214706825972
DB00283	CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	approved; investigational	True	0.8695833333333334	0.0016796385982189416
DB00284	[H][C@@](O)(CO)[C@@]([H])(O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(C)[C@@]([H])(N[C@@]3([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O)[C@]([H])(O)[C@@]([H])(O)C=O	approved; investigational	True	0.565	0.2270297508826777
DB00285	COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1	approved	True	0.7017759838468597	0.004582290261115264
DB00287	CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F	approved	True	0.7825	0.014758461014222098
DB00288	[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC1(CCCC1)O2)C(=O)COC(C)=O	approved	True	0.9166666666666666	0.05296061977482597
DB00289	CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1	approved	True	0.5541834716161218	0.5506936137310569
DB00290	C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C	approved; investigational	True	0.6316666666666667	6.535573034474244e-06
DB00291	OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl	approved	True	0.6239489823917942	0.0001235635367059104
DB00292	CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1	approved	True	0.4833356199240627	0.001771151143196983
DB00293	CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	approved; investigational	True	0.8133333333333334	0.0005973590232181567
DB00294	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]	approved; investigational	True	0.6266666666666667	0.9554840344267256
DB00295	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O	approved; investigational	True	0.725	0.000376417940013673
DB00296	CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C	approved	True	0.715011737089202	0.015853992287090397
DB00297	CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C	approved; investigational	True	0.7711228482003131	0.025279461662918664
DB00298	CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1	approved	True	0.8533333333333334	6.004704702147808e-07
DB00299	NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2	approved	True	0.6508333333333334	1.1129078132697059e-05
DB00300	[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C	approved; investigational	True	0.7516666666666667	0.028727978571388407
DB00301	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl)C(O)=O	approved; investigational	True	0.7384722222222222	0.0041831662251002886
DB00302	NC[C@H]1CC[C@@H](CC1)C(O)=O	approved	True	0.32463323913107506	0.13590461654625513
DB00303	[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O	approved; investigational	True	0.8316666666666667	0.13431893110500223
DB00304	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]	approved	True	0.544074074074074	0.9968245867306453
DB00305	CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O	approved	True	0.6836666666666666	0.005656250233387569
DB00306	CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	approved; illicit	True	0.977734126984127	0.11428447372014484
DB00307	CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C	approved; investigational	True	0.7483333333333333	0.9121128089511079
DB00308	CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1	approved	True	0.8583333333333333	0.000582354730397503
DB00309	[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC	approved; investigational	True	0.7366666666666667	1.3922858833003942e-06
DB00310	NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12	approved	True	0.5095215905560734	0.006966954639894303
DB00311	CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O	withdrawn	True	0.5085846226332489	0.026818639204299125
DB00312	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	approved; investigational; vet_approved	True	0.895277777777778	0.06818919156838353
DB00313	CCCC(CCC)C(O)=O	approved; investigational	True	0.2409140876802231	0.7828217702759606
DB00314	[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O	approved	True	0.6316666666666667	3.9460839252472144e-06
DB00315	CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12	approved; investigational	True	0.7218117278259266	0.0008016250991436041
DB00316	CC(=O)NC1=CC=C(O)C=C1	approved	True	0.685009651170158	0.24222744739243027
DB00317	COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1	approved; investigational	True	0.8339473684210525	9.651022372216431e-06
DB00318	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O	approved; illicit	True	0.8019473684210526	0.00044507074573209456
DB00319	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O	approved	True	0.785	0.528512425115841
DB00320	[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O	approved; investigational	True	0.8183333333333334	0.0003633028741022575
DB00321	CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12	approved	True	0.7744444444444445	6.288175661538251e-05
DB00322	OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O	approved	True	0.5025720554859893	0.0040341055151340895
DB00323	CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O	approved; withdrawn	True	0.4815534524420868	0.11895742181805541
DB00324	[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C	approved; investigational	True	0.87	0.0036298454901087887
DB00326	[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O	approved	True	0.4	0.6911085798523062
DB00327	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O	approved; illicit	True	0.7166666666666667	0.0002641265882188138
DB00328	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O	approved; investigational	True	0.635	0.004106201849957151
DB00330	CC[C@@H](CO)NCCN[C@@H](CC)CO	approved	True	0.4925632918994171	0.055510866381157806
DB00331	CN(C)C(=N)NC(N)=N	approved	True	0.5324185928607809	0.0002442068628901421
DB00332	[Br-].[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N@+]2(C)C(C)C	approved	True	0.8666666666666667	1.4154182946292884e-06
DB00333	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	approved	True	0.9350252525252525	0.006520534533140028
DB00334	CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2	approved; investigational	True	0.78	0.00018551733592026278
DB00335	CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1	approved	True	0.47939577387019777	0.2382483218819247
DB00336	NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O	approved; investigational; vet_approved	True	0.770609110742906	0.21396022993629582
DB00337	[H][C@]1(CC[C@H](Cl)[C@@H](C1)OC)\C=C(/C)[C@@]1([H])OC(=O)[C@]2([H])CCCCN2C(=O)C(=O)[C@]2(O)O[C@@]([H])([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@H]1C)OC	approved; investigational	True	0.76	0.00018357633496446528
DB00338	COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C	approved; investigational; vet_approved	True	0.9211111111111112	0.0474964461291386
DB00339	NC(=O)C1=NC=CN=C1	approved; investigational	True	0.5292232380593933	0.6481136015772238
DB00340	CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1	approved	True	0.738489614841702	0.010399902619585108
DB00341	OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	approved	True	0.875	5.1046170301418244e-05
DB00342	CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	approved; withdrawn	True	0.82	0.010025884065309458
DB00343	COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O	approved; investigational	True	0.8483333333333334	0.023999869337304122
DB00344	CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12	approved	True	0.6698888888888889	0.033501430551885196
DB00345	NC1=CC=C(C=C1)C(=O)NCC(O)=O	approved; investigational	True	0.2572053018457045	0.16849240836898968
DB00346	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1	approved; investigational	True	0.8270833333333333	0.0037225243974187
DB00347	CN1C(=O)OC(C)(C)C1=O	approved	True	0.7518033610849456	0.024126594504469745
DB00348	[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O	approved; investigational	True	0.623633658008658	0.008256335605670564
DB00349	CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O	approved; illicit	True	0.6406228196406767	0.0011656878974028908
DB00350	NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1	approved; investigational	True	0.6126397191428544	3.638915465945963e-05
DB00351	[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C	approved; investigational; vet_approved	True	0.8613333333333333	0.23735813746893777
DB00352	NC1=NC(=S)C2=C(N1)N=CN2	approved	True	0.6406349206349207	0.005724613270546314
DB00353	[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO	approved	True	0.8306140350877192	0.0004249250171560205
DB00354	CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1	approved	True	0.8733333333333333	0.00012384176753735753
DB00355	C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O	approved	True	0.6155555555555555	0.2832450145337103
DB00356	ClC1=CC2=C(OC(=O)N2)C=C1	approved	True	0.6457400015206813	0.026991926384895403
DB00357	CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1	approved; investigational	True	0.6217821429831522	0.3847153483960574
DB00358	OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F	approved; investigational	True	0.658888888888889	9.23956631482685e-05
DB00359	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1	approved; investigational; vet_approved	True	0.7195644036867146	0.02485125463965382
DB00360	[H][C@@]1(CNC2=C(N1)C(=O)NC(N)=N2)[C@@H](O)[C@H](C)O	approved; investigational	True	0.6217799311925336	0.049110404367955454
DB00361	[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC	approved; investigational	True	0.7383333333333333	5.996118864051044e-07
DB00362	[H][C@@]12C[C@@H](O)CN1C(=O)[C@@]([H])(NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O)NC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O	approved; investigational	True	0.6483333333333333	0.3442942131098669
DB00363	CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12	approved	True	0.7883333333333333	5.0723984315878085e-06
DB00365	CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O	approved; investigational; withdrawn	True	0.9266666666666666	1.2744463944150353e-06
DB00366	CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1	approved; vet_approved	True	0.7472138512291676	0.003310379972136741
DB00367	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]	approved; investigational	True	0.53	0.96680419671141
DB00368	NC[C@H](O)C1=CC(O)=C(O)C=C1	approved	True	0.35171025149712126	0.26844111666558496
DB00369	NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1	approved	True	0.5231122448979592	0.1365189168332049
DB00370	CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1	approved	True	0.746388888888889	0.00017450617056808288
DB00371	CCCC(C)(COC(N)=O)COC(N)=O	approved; illicit	True	0.8060012843725213	0.05542207962924385
DB00372	CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1	withdrawn	True	0.8556140350877193	5.00433111504604e-05
DB00373	[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1	approved	True	0.6723155555555554	0.00487066870793563
DB00374	[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1	approved; investigational	True	0.8439473684210526	0.19399767193797512
DB00375	ClCC1CO1.NCCNCCNCCNCCN	approved	True	0.5713409961685824	2.511169178530677e-05
DB00376	OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1	approved	True	0.8519047619047618	0.005739440914670583
DB00377	[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2	approved; investigational	True	0.7766666666666666	0.0015853173082559955
DB00378	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C	approved; investigational; withdrawn	True	0.59	0.12747289464213984
DB00379	CC(N)COC1=C(C)C=CC=C1C	approved; investigational	True	0.40446784549679915	0.7730510368681482
DB00380	C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1	approved; withdrawn	True	0.605659289183696	0.001879525451564375
DB00381	CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC	approved	True	0.8059722222222222	0.058843056225145754
DB00382	NC1=C2CCCCC2=NC2=CC=CC=C12	investigational; withdrawn	True	0.7997440672638693	0.11286487284435338
DB00383	CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1	approved	True	0.8356140350877193	0.0024698875534272923
DB00384	NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1	approved	True	0.7157243319268635	0.00016401352121474513
DB00385	[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)COC(=O)CCCC)O[C@H]1C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1	approved	True	0.7666666666666667	0.05914755643517722
DB00387	OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1	approved	True	0.8329166666666666	0.003009409823017714
DB00388	CNC[C@H](O)C1=CC(O)=CC=C1	approved	True	0.41512225968428723	0.5094498602921117
DB00389	CCOC(=O)N1C=CN(C)C1=S	approved; investigational	True	0.810260708999047	3.427097428899896e-05
DB00390	[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1	approved	True	0.605	0.11848920810975577
DB00391	CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O	approved; investigational	True	0.7100694444444445	0.0022626544439699548
DB00392	CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12	approved	True	0.8394252873563218	0.0015183023776157458
DB00393	COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C	approved; investigational	True	0.748529526029526	0.030278828696301146
DB00394	[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	approved; investigational	True	0.9483333333333334	0.24585804965862637
DB00395	CCCC(C)(COC(N)=O)COC(=O)NC(C)C	approved	True	0.7921578674636426	0.5396576539335951
DB00396	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	approved; vet_approved	True	0.5730555555555557	0.14479272490701725
DB00397	C[C@@H](N)[C@@H](O)C1=CC=CC=C1	approved; vet_approved; withdrawn	True	0.3843180425607882	0.7984432884126561
DB00398	CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1	approved; investigational	True	0.5416666666666666	0.001957787050347803
DB00399	OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O	approved	True	0.5662927885190695	1.584453437741952e-05
DB00400	COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC	approved; investigational; vet_approved	True	0.6944903160040775	0.01807851553522958
DB00401	COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C	approved	True	0.7162820512820512	0.014674022420305381
DB00402	CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1	approved; investigational	True	0.730138888888889	0.00019353041320505218
DB00403	[H][C@](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O	approved	True	0.675	0.9979186907054459
DB00404	CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12	approved; illicit; investigational	True	0.670296052631579	3.6089734456297666e-05
DB00405	CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1	approved	True	0.8053333333333333	9.052272568653167e-05
DB00406	CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C	approved	True	0.7916666666666666	9.028717261784063e-05
DB00408	CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2	approved	True	0.72	2.3505846850168006e-05
DB00409	CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC	approved; withdrawn	True	0.735	0.0007459438033257937
DB00410	C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O	approved; investigational; vet_approved	True	0.8516666666666667	0.04863673039186035
DB00411	[Cl-].C[N+](C)(C)CCOC(N)=O	approved	True	0.46422178558705346	0.0004132839931170662
DB00412	CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1	approved; investigational	True	0.6886613984674329	0.004747866879244162
DB00413	CCCN[C@H]1CCC2=C(C1)SC(N)=N2	approved; investigational	True	0.5846785463763502	0.7393423545330399
DB00414	CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1	approved; investigational; withdrawn	True	0.7133943089430894	0.036827404400824895
DB00415	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O	approved; vet_approved	True	0.6044659961685823	0.8983783648923522
DB00416	[I-].[I-].[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3	approved; withdrawn	True	0.76	0.9897797563603691
DB00417	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O	approved; vet_approved	True	0.5956517094017094	0.5459172606765978
DB00418	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	approved; vet_approved	True	0.8946785714285713	0.03465461923322193
DB00419	CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	approved	True	0.4488006265174484	0.014529646607298488
DB00420	CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12	approved; vet_approved	True	0.7916074233294016	0.00114763250398591
DB00421	[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O	approved	True	0.8383333333333334	0.5106366025091307
